Precinct,Registered Voters,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein
Winfield  027,778,306,226,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Winfield  028,836,281,279,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  029,632,248,187,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  030,883,288,385,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  031,636,244,183,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  032,602,274,57,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  033,623,255,210,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Winfield  034,584,220,175,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  035,679,205,263,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  036,583,223,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  037,612,211,182,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  001,455,172,193,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  002,681,269,279,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  003,848,244,423,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  004,506,134,265,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  005,598,232,233,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  006,564,232,214,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  007,459,144,204,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  008,816,249,389,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  009,461,139,209,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  010,614,234,248,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  011,545,191,215,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  012,471,193,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  013,686,257,284,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  014,605,204,293,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  015,733,270,299,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  016,625,216,277,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  017,891,277,406,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  018,872,239,422,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  019,870,263,399,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  020,624,201,279,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  021,580,251,181,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
Milton  022,507,173,165,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  023,745,224,315,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  024,510,190,151,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  025,812,192,452,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  026,1190,496,323,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  027,582,238,220,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  028,633,144,321,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  029,512,177,180,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  030,857,278,301,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  031,990,338,294,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
Milton  032,801,290,339,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  033,573,202,219,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  034,584,216,216,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  035,540,185,219,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  036,659,263,222,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  037,574,142,290,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  038,893,365,256,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  039,846,254,429,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  040,678,224,254,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  041,578,245,177,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  042,535,214,172,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  043,712,222,336,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  044,620,229,222,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  045,600,222,264,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milton  046,681,235,285,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
