County,PrecinctName,Registration,PartyName,VoteCount,Priority
DuPAGE,Milton 102,559,Democrat,1,
DuPAGE,Milton 102,559,Democrat,1,
DuPAGE,Milton 102,559,Democrat,1,
DuPAGE,Milton 102,559,Democrat,17,
DuPAGE,Milton 102,559,Democrat,6,
DuPAGE,Milton 105,413,Democrat,0,
DuPAGE,Milton 105,413,Democrat,19,
DuPAGE,Milton 105,413,Democrat,0,
DuPAGE,Milton 105,413,Democrat,30,
DuPAGE,Milton 105,413,Democrat,6,
DuPAGE,Milton 105,413,Democrat,6,
DuPAGE,Milton 105,413,Democrat,21,
DuPAGE,Milton 105,413,Democrat,1,
DuPAGE,Milton 105,413,Democrat,5,
DuPAGE,Milton 105,413,Democrat,2,
DuPAGE,Milton 108,652,Democrat,0,
DuPAGE,Milton 108,652,Democrat,2,
DuPAGE,Milton 108,652,Democrat,2,
DuPAGE,Milton 108,652,Democrat,2,
DuPAGE,Milton 108,652,Democrat,21,
DuPAGE,Milton 108,652,Democrat,26,
DuPAGE,Milton 108,652,Democrat,11,
DuPAGE,Milton 108,652,Democrat,25,
DuPAGE,Milton 108,652,Democrat,6,
DuPAGE,Milton 108,652,Democrat,0,
DuPAGE,York 114,820,Democrat,0,
DuPAGE,York 114,820,Democrat,30,
DuPAGE,York 114,820,Democrat,0,
DuPAGE,York 114,820,Democrat,21,
DuPAGE,York 114,820,Democrat,78,
DuPAGE,York 114,820,Democrat,12,
DuPAGE,York 114,820,Democrat,10,
DuPAGE,York 114,820,Democrat,5,
DuPAGE,York 114,820,Democrat,6,
DuPAGE,York 114,820,Democrat,7,
DuPAGE,Lisle 6,476,Democrat,0,
DuPAGE,Lisle 6,476,Democrat,11,
DuPAGE,Lisle 6,476,Democrat,2,
DuPAGE,Lisle 6,476,Democrat,1,
DuPAGE,Lisle 6,476,Democrat,37,
DuPAGE,Wayne 67,745,Republican,0,
DuPAGE,Wayne 67,745,Republican,0,
DuPAGE,Wayne 67,745,Republican,11,
DuPAGE,Winfield 15,412,Republican,42,
DuPAGE,Winfield 15,412,Republican,0,
DuPAGE,Winfield 15,412,Republican,9,
DuPAGE,Winfield 15,412,Republican,0,
DuPAGE,Winfield 18,592,Republican,111,
DuPAGE,Winfield 18,592,Republican,0,
DuPAGE,Winfield 18,592,Republican,24,
DuPAGE,Winfield 18,592,Republican,0,
DuPAGE,Winfield 21,696,Republican,93,
DuPAGE,Winfield 21,696,Republican,0,
DuPAGE,Winfield 21,696,Republican,14,
DuPAGE,Winfield 21,696,Republican,0,
DuPAGE,Milton 82,541,Republican,12,
DuPAGE,Milton 82,541,Republican,78,
DuPAGE,Milton 82,541,Republican,0,
DuPAGE,Milton 82,541,Republican,0,
DuPAGE,York 97,699,Republican,82,
DuPAGE,York 97,699,Republican,0,
DuPAGE,York 97,699,Republican,0,
DuPAGE,York 97,699,Republican,9,
DuPAGE,Downers Grove 96,697,Republican,0,
DuPAGE,Downers Grove 96,697,Republican,60,
DuPAGE,Downers Grove 96,697,Republican,11,
DuPAGE,Downers Grove 96,697,Republican,0,
DuPAGE,Downers Grove 148,527,Republican,8,
DuPAGE,Downers Grove 148,527,Republican,0,
DuPAGE,Downers Grove 148,527,Republican,63,
DuPAGE,Downers Grove 148,527,Republican,0,
DuPAGE,Downers Grove 87,961,Republican,0,
DuPAGE,Downers Grove 87,961,Republican,0,
DuPAGE,Downers Grove 142,550,Republican,28,
DuPAGE,Downers Grove 142,550,Republican,7,
DuPAGE,Downers Grove 142,550,Republican,0,
DuPAGE,Downers Grove 142,550,Republican,0,
DuPAGE,Downers Grove 18,902,Republican,0,
DuPAGE,Downers Grove 73,585,Republican,71,
DuPAGE,Downers Grove 73,585,Republican,0,
DuPAGE,Downers Grove 73,585,Republican,0,
DuPAGE,Lisle 6,476,Democrat,3,
DuPAGE,Lisle 6,476,Democrat,8,
DuPAGE,Lisle 6,476,Democrat,13,
DuPAGE,Lisle 6,476,Democrat,0,
DuPAGE,Lisle 6,476,Democrat,0,
DuPAGE,Lisle 61,426,Democrat,12,
DuPAGE,Milton 67,530,Democrat,16,
DuPAGE,Milton 67,530,Democrat,1,
DuPAGE,Milton 67,530,Democrat,1,
DuPAGE,Milton 67,530,Democrat,8,
DuPAGE,Milton 67,530,Democrat,3,
DuPAGE,Milton 119,361,Democrat,6,
DuPAGE,Milton 119,361,Democrat,0,
DuPAGE,Milton 119,361,Democrat,8,
DuPAGE,Milton 119,361,Democrat,7,
DuPAGE,Milton 119,361,Democrat,0,
DuPAGE,Milton 119,361,Democrat,0,
DuPAGE,Milton 119,361,Democrat,0,
DuPAGE,Milton 119,361,Democrat,3,
DuPAGE,Milton 119,361,Democrat,0,
DuPAGE,Milton 119,361,Democrat,4,
DuPAGE,Milton 122,548,Democrat,6,
DuPAGE,Milton 122,548,Democrat,23,
DuPAGE,Milton 122,548,Democrat,27,
DuPAGE,Milton 122,548,Democrat,5,
DuPAGE,Milton 122,548,Democrat,0,
DuPAGE,Milton 122,548,Democrat,2,
DuPAGE,Milton 122,548,Democrat,15,
DuPAGE,Milton 122,548,Democrat,15,
DuPAGE,Milton 122,548,Democrat,1,
DuPAGE,Milton 122,548,Democrat,0,
DuPAGE,York 128,697,Democrat,9,
DuPAGE,York 128,697,Democrat,0,
DuPAGE,York 128,697,Democrat,24,
DuPAGE,York 128,697,Democrat,5,
DuPAGE,York 128,697,Democrat,11,
DuPAGE,York 128,697,Democrat,24,
DuPAGE,York 128,697,Democrat,38,
DuPAGE,York 128,697,Democrat,3,
DuPAGE,York 128,697,Democrat,14,
DuPAGE,York 128,697,Democrat,0,
DuPAGE,Downers Grove 53,715,Democrat,18,
DuPAGE,Downers Grove 73,585,Republican,7,
DuPAGE,Downers Grove 76,850,Republican,33,
DuPAGE,Downers Grove 76,850,Republican,2,
DuPAGE,Downers Grove 76,850,Republican,0,
DuPAGE,Downers Grove 76,850,Republican,0,
DuPAGE,Wayne 23,749,Republican,81,
DuPAGE,Wayne 23,749,Republican,0,
DuPAGE,Wayne 23,749,Republican,14,
DuPAGE,Wayne 23,749,Republican,0,
DuPAGE,Winfield 4,645,Republican,108,
DuPAGE,Winfield 4,645,Republican,0,
DuPAGE,Winfield 4,645,Republican,28,
DuPAGE,Winfield 4,645,Republican,0,
DuPAGE,Milton 7,633,Republican,18,
DuPAGE,Milton 7,633,Republican,103,
DuPAGE,Milton 7,633,Republican,0,
DuPAGE,Milton 7,633,Republican,0,
DuPAGE,Milton 65,630,Republican,29,
DuPAGE,Milton 65,630,Republican,128,
DuPAGE,Milton 65,630,Republican,0,
DuPAGE,Milton 65,630,Republican,0,
DuPAGE,Milton 68,688,Republican,80,
DuPAGE,Milton 68,688,Republican,8,
DuPAGE,Milton 68,688,Republican,0,
DuPAGE,Milton 68,688,Republican,0,
DuPAGE,Naperville 31,811,Republican,71,
DuPAGE,Naperville 31,811,Republican,0,
DuPAGE,Naperville 31,811,Republican,0,
DuPAGE,Naperville 31,811,Republican,6,
DuPAGE,Naperville 95,607,Republican,71,
DuPAGE,Naperville 95,607,Republican,0,
DuPAGE,Naperville 95,607,Republican,12,
DuPAGE,Naperville 95,607,Republican,0,
DuPAGE,Lisle 40,701,Republican,80,
DuPAGE,Lisle 40,701,Republican,0,
DuPAGE,Lisle 40,701,Republican,9,
DuPAGE,Lisle 40,701,Republican,0,
DuPAGE,Lisle 43,615,Republican,89,
DuPAGE,Lisle 43,615,Republican,0,
DuPAGE,Lisle 43,615,Republican,0,
DuPAGE,Lisle 43,615,Republican,10,
DuPAGE,Downers Grove 55,614,Republican,5,
DuPAGE,Downers Grove 53,715,Democrat,24,
DuPAGE,Downers Grove 53,715,Democrat,26,
DuPAGE,Downers Grove 53,715,Democrat,7,
DuPAGE,Downers Grove 53,715,Democrat,4,
DuPAGE,Downers Grove 53,715,Democrat,1,
DuPAGE,Downers Grove 53,715,Democrat,0,
DuPAGE,Downers Grove 53,715,Democrat,66,
DuPAGE,Downers Grove 53,715,Democrat,8,
DuPAGE,Downers Grove 53,715,Democrat,0,
DuPAGE,Wayne 59,658,Democrat,9,
DuPAGE,Wayne 59,658,Democrat,25,
DuPAGE,Wayne 59,658,Democrat,10,
DuPAGE,Wayne 59,658,Democrat,1,
DuPAGE,Wayne 59,658,Democrat,0,
DuPAGE,Wayne 59,658,Democrat,2,
DuPAGE,Wayne 59,658,Democrat,0,
DuPAGE,Wayne 59,658,Democrat,22,
DuPAGE,Wayne 59,658,Democrat,16,
DuPAGE,Wayne 59,658,Democrat,6,
DuPAGE,Winfield 7,809,Democrat,6,
DuPAGE,Winfield 7,809,Democrat,18,
DuPAGE,Winfield 7,809,Democrat,2,
DuPAGE,Winfield 7,809,Democrat,6,
DuPAGE,Winfield 7,809,Democrat,0,
DuPAGE,Winfield 7,809,Democrat,32,
DuPAGE,Winfield 7,809,Democrat,1,
DuPAGE,Winfield 7,809,Democrat,4,
DuPAGE,Winfield 7,809,Democrat,0,
DuPAGE,Winfield 7,809,Democrat,30,
DuPAGE,Milton 74,684,Democrat,24,
DuPAGE,Milton 74,684,Democrat,37,
DuPAGE,Milton 74,684,Democrat,4,
DuPAGE,Milton 74,684,Democrat,4,
DuPAGE,Milton 74,684,Democrat,0,
DuPAGE,Milton 74,684,Democrat,19,
DuPAGE,Milton 74,684,Democrat,12,
DuPAGE,Milton 74,684,Democrat,0,
DuPAGE,Milton 74,684,Democrat,7,
DuPAGE,Milton 74,684,Democrat,0,
DuPAGE,Milton 80,826,Democrat,17,
DuPAGE,Milton 80,826,Democrat,0,
DuPAGE,Milton 80,826,Democrat,5,
DuPAGE,Milton 80,826,Democrat,5,
DuPAGE,Milton 80,826,Democrat,0,
DuPAGE,Milton 80,826,Democrat,10,
DuPAGE,Milton 80,826,Democrat,27,
DuPAGE,Milton 80,826,Democrat,17,
DuPAGE,Milton 80,826,Democrat,26,
DuPAGE,Milton 80,826,Democrat,4,
DuPAGE,Milton 83,719,Democrat,9,
DuPAGE,Milton 83,719,Democrat,0,
DuPAGE,Milton 83,719,Democrat,1,
DuPAGE,Milton 83,719,Democrat,1,
DuPAGE,Milton 83,719,Democrat,6,
DuPAGE,York 86,873,Democrat,30,
DuPAGE,York 86,873,Democrat,8,
DuPAGE,York 86,873,Democrat,17,
DuPAGE,York 86,873,Democrat,20,
DuPAGE,York 86,873,Democrat,4,
DuPAGE,Downers Grove 37,905,Democrat,33,
DuPAGE,Downers Grove 37,905,Democrat,0,
DuPAGE,Downers Grove 37,905,Democrat,6,
DuPAGE,Downers Grove 37,905,Democrat,0,
DuPAGE,Downers Grove 37,905,Democrat,18,
DuPAGE,Downers Grove 37,905,Democrat,22,
DuPAGE,Downers Grove 37,905,Democrat,2,
DuPAGE,Downers Grove 37,905,Democrat,5,
DuPAGE,Downers Grove 37,905,Democrat,39,
DuPAGE,Downers Grove 37,905,Democrat,0,
DuPAGE,Wayne 4,813,Democrat,2,
DuPAGE,Wayne 4,813,Democrat,0,
DuPAGE,Wayne 4,813,Democrat,4,
DuPAGE,Wayne 4,813,Democrat,7,
DuPAGE,Wayne 4,813,Democrat,18,
DuPAGE,Wayne 4,813,Democrat,4,
DuPAGE,Wayne 4,813,Democrat,17,
DuPAGE,Wayne 4,813,Democrat,13,
DuPAGE,Wayne 4,813,Democrat,0,
DuPAGE,Wayne 4,813,Democrat,17,
DuPAGE,Winfield 17,687,Democrat,5,
DuPAGE,Winfield 17,687,Democrat,22,
DuPAGE,Winfield 17,687,Democrat,0,
DuPAGE,Downers Grove 55,614,Republican,66,
DuPAGE,Downers Grove 55,614,Republican,0,
DuPAGE,Downers Grove 55,614,Republican,0,
DuPAGE,Downers Grove 107,814,Republican,113,
DuPAGE,Downers Grove 107,814,Republican,0,
DuPAGE,Downers Grove 107,814,Republican,13,
DuPAGE,Downers Grove 107,814,Republican,0,
DuPAGE,Wayne 47,561,Republican,36,
DuPAGE,Wayne 47,561,Republican,0,
DuPAGE,Wayne 47,561,Republican,8,
DuPAGE,Wayne 47,561,Republican,0,
DuPAGE,Winfield 22,777,Republican,93,
DuPAGE,Winfield 22,777,Republican,0,
DuPAGE,Winfield 22,777,Republican,23,
DuPAGE,Winfield 22,777,Republican,0,
DuPAGE,Milton 25,779,Republican,151,
DuPAGE,Milton 25,779,Republican,0,
DuPAGE,Milton 25,779,Republican,37,
DuPAGE,Milton 25,779,Republican,0,
DuPAGE,Milton 86,723,Republican,43,
DuPAGE,Milton 86,723,Republican,0,
DuPAGE,Milton 86,723,Republican,8,
DuPAGE,Milton 86,723,Republican,0,
DuPAGE,Milton 92,726,Republican,105,
DuPAGE,Milton 92,726,Republican,0,
DuPAGE,Milton 92,726,Republican,32,
DuPAGE,Milton 92,726,Republican,0,
DuPAGE,York 95,487,Republican,52,
DuPAGE,York 95,487,Republican,0,
DuPAGE,York 95,487,Republican,5,
DuPAGE,York 95,487,Republican,0,
DuPAGE,York 101,575,Republican,67,
DuPAGE,York 101,575,Republican,0,
DuPAGE,York 101,575,Republican,4,
DuPAGE,York 101,575,Republican,0,
DuPAGE,Naperville 10,803,Republican,90,
DuPAGE,Naperville 10,803,Republican,11,
DuPAGE,Naperville 10,803,Republican,0,
DuPAGE,Naperville 10,803,Republican,0,
DuPAGE,Naperville 19,672,Republican,56,
DuPAGE,Naperville 19,672,Republican,0,
DuPAGE,Naperville 19,672,Republican,0,
DuPAGE,Winfield 17,687,Democrat,4,
DuPAGE,Winfield 17,687,Democrat,4,
DuPAGE,Winfield 17,687,Democrat,0,
DuPAGE,Winfield 17,687,Democrat,24,
DuPAGE,Winfield 17,687,Democrat,9,
DuPAGE,Winfield 17,687,Democrat,18,
DuPAGE,Winfield 17,687,Democrat,3,
DuPAGE,Milton 81,683,Democrat,21,
DuPAGE,Milton 81,683,Democrat,0,
DuPAGE,Milton 81,683,Democrat,6,
DuPAGE,Milton 81,683,Democrat,0,
DuPAGE,Milton 81,683,Democrat,2,
DuPAGE,Milton 81,683,Democrat,9,
DuPAGE,Milton 81,683,Democrat,41,
DuPAGE,Milton 81,683,Democrat,4,
DuPAGE,Milton 81,683,Democrat,6,
DuPAGE,Milton 81,683,Democrat,13,
DuPAGE,York 26,466,Democrat,22,
DuPAGE,York 26,466,Democrat,0,
DuPAGE,York 26,466,Democrat,4,
DuPAGE,York 26,466,Democrat,0,
DuPAGE,York 26,466,Democrat,6,
DuPAGE,York 26,466,Democrat,4,
DuPAGE,York 26,466,Democrat,2,
DuPAGE,York 26,466,Democrat,52,
DuPAGE,York 26,466,Democrat,12,
DuPAGE,York 26,466,Democrat,9,
DuPAGE,Lisle 91,796,Democrat,0,
DuPAGE,Lisle 91,796,Democrat,29,
DuPAGE,Lisle 91,796,Democrat,11,
DuPAGE,Lisle 91,796,Democrat,8,
DuPAGE,Lisle 91,796,Democrat,0,
DuPAGE,Lisle 91,796,Democrat,36,
DuPAGE,Lisle 126,474,Democrat,0,
DuPAGE,Lisle 126,474,Democrat,10,
DuPAGE,Lisle 126,474,Democrat,3,
DuPAGE,Lisle 126,474,Democrat,3,
DuPAGE,Downers Grove 16,616,Democrat,8,
DuPAGE,Downers Grove 16,616,Democrat,0,
DuPAGE,Downers Grove 16,616,Democrat,0,
DuPAGE,Downers Grove 16,616,Democrat,4,
DuPAGE,Downers Grove 16,616,Democrat,1,
DuPAGE,Downers Grove 16,616,Democrat,2,
DuPAGE,Downers Grove 16,616,Democrat,1,
DuPAGE,Downers Grove 16,616,Democrat,1,
DuPAGE,Downers Grove 16,616,Democrat,54,
DuPAGE,Downers Grove 16,616,Democrat,1,
DuPAGE,Downers Grove 19,638,Democrat,3,
DuPAGE,Downers Grove 19,638,Democrat,18,
DuPAGE,Downers Grove 19,638,Democrat,8,
DuPAGE,Downers Grove 19,638,Democrat,5,
DuPAGE,Downers Grove 19,638,Democrat,0,
DuPAGE,Downers Grove 19,638,Democrat,19,
DuPAGE,Downers Grove 19,638,Democrat,5,
DuPAGE,Downers Grove 19,638,Democrat,5,
DuPAGE,Downers Grove 19,638,Democrat,2,
DuPAGE,Downers Grove 19,638,Democrat,0,
DuPAGE,Downers Grove 74,720,Democrat,4,
DuPAGE,Downers Grove 74,720,Democrat,23,
DuPAGE,Downers Grove 74,720,Democrat,12,
DuPAGE,Downers Grove 74,720,Democrat,21,
DuPAGE,Downers Grove 74,720,Democrat,0,
DuPAGE,Downers Grove 74,720,Democrat,18,
DuPAGE,Downers Grove 74,720,Democrat,0,
DuPAGE,Downers Grove 74,720,Democrat,2,
DuPAGE,Downers Grove 74,720,Democrat,4,
DuPAGE,Downers Grove 74,720,Democrat,8,
DuPAGE,Downers Grove 141,470,Democrat,16,
DuPAGE,Downers Grove 141,470,Democrat,0,
DuPAGE,Downers Grove 141,470,Democrat,0,
DuPAGE,Downers Grove 141,470,Democrat,5,
DuPAGE,Downers Grove 141,470,Democrat,23,
DuPAGE,Downers Grove 141,470,Democrat,2,
DuPAGE,Downers Grove 141,470,Democrat,3,
DuPAGE,Downers Grove 141,470,Democrat,6,
DuPAGE,Milton 66,836,Democrat,70,
DuPAGE,Milton 66,836,Democrat,15,
DuPAGE,Milton 66,836,Democrat,0,
DuPAGE,Milton 66,836,Democrat,29,
DuPAGE,Milton 66,836,Democrat,1,
DuPAGE,Milton 127,486,Democrat,5,
DuPAGE,Naperville 19,672,Republican,5,
DuPAGE,Lisle 22,741,Republican,86,
DuPAGE,Lisle 22,741,Republican,0,
DuPAGE,Lisle 22,741,Republican,0,
DuPAGE,Lisle 22,741,Republican,11,
DuPAGE,Lisle 77,680,Republican,45,
DuPAGE,Lisle 77,680,Republican,10,
DuPAGE,Lisle 77,680,Republican,0,
DuPAGE,Lisle 77,680,Republican,0,
DuPAGE,Downers Grove 92,600,Republican,82,
DuPAGE,Downers Grove 92,600,Republican,10,
DuPAGE,Downers Grove 92,600,Republican,0,
DuPAGE,Downers Grove 92,600,Republican,0,
DuPAGE,Downers Grove 147,466,Republican,53,
DuPAGE,Downers Grove 147,466,Republican,11,
DuPAGE,Downers Grove 147,466,Republican,0,
DuPAGE,Downers Grove 147,466,Republican,0,
DuPAGE,Bloomingdale 18,620,Republican,59,
DuPAGE,Bloomingdale 18,620,Republican,0,
DuPAGE,Bloomingdale 18,620,Republican,9,
DuPAGE,Bloomingdale 18,620,Republican,0,
DuPAGE,Milton 2,747,Republican,0,
DuPAGE,Milton 2,747,Republican,88,
DuPAGE,Milton 2,747,Republican,23,
DuPAGE,Milton 2,747,Republican,0,
DuPAGE,Milton 5,454,Republican,84,
DuPAGE,Milton 5,454,Republican,0,
DuPAGE,Milton 5,454,Republican,0,
DuPAGE,Milton 5,454,Republican,7,
DuPAGE,Milton 57,598,Republican,100,
DuPAGE,Milton 57,598,Republican,0,
DuPAGE,Milton 57,598,Republican,14,
DuPAGE,Milton 57,598,Republican,0,
DuPAGE,Milton 60,495,Republican,49,
DuPAGE,Milton 60,495,Republican,0,
DuPAGE,Milton 60,495,Republican,0,
DuPAGE,Milton 60,495,Republican,11,
DuPAGE,Milton 124,436,Republican,49,
DuPAGE,Milton 124,436,Republican,0,
DuPAGE,Milton 124,436,Republican,0,
DuPAGE,Milton 124,436,Republican,15,
DuPAGE,York 130,603,Republican,72,
DuPAGE,Milton 127,486,Democrat,14,
DuPAGE,Milton 127,486,Democrat,6,
DuPAGE,Milton 127,486,Democrat,0,
DuPAGE,Milton 127,486,Democrat,25,
DuPAGE,Milton 127,486,Democrat,0,
DuPAGE,Milton 127,486,Democrat,0,
DuPAGE,Milton 127,486,Democrat,28,
DuPAGE,Milton 127,486,Democrat,0,
DuPAGE,Milton 127,486,Democrat,2,
DuPAGE,Milton 130,465,Democrat,2,
DuPAGE,Milton 130,465,Democrat,13,
DuPAGE,Milton 130,465,Democrat,1,
DuPAGE,Milton 130,465,Democrat,0,
DuPAGE,Milton 130,465,Democrat,0,
DuPAGE,Milton 130,465,Democrat,0,
DuPAGE,Milton 130,465,Democrat,11,
DuPAGE,Milton 130,465,Democrat,3,
DuPAGE,Milton 130,465,Democrat,19,
DuPAGE,Milton 130,465,Democrat,1,
DuPAGE,Downers Grove 112,801,Democrat,0,
DuPAGE,Downers Grove 112,801,Democrat,41,
DuPAGE,Downers Grove 112,801,Democrat,0,
DuPAGE,Downers Grove 112,801,Democrat,19,
DuPAGE,Downers Grove 112,801,Democrat,12,
DuPAGE,Downers Grove 112,801,Democrat,3,
DuPAGE,Downers Grove 112,801,Democrat,15,
DuPAGE,Downers Grove 112,801,Democrat,8,
DuPAGE,Downers Grove 112,801,Democrat,1,
DuPAGE,Downers Grove 112,801,Democrat,30,
DuPAGE,Downers Grove 63,615,Democrat,9,
DuPAGE,Downers Grove 63,615,Democrat,0,
DuPAGE,Downers Grove 63,615,Democrat,1,
DuPAGE,Downers Grove 63,615,Democrat,6,
DuPAGE,Downers Grove 63,615,Democrat,0,
DuPAGE,Downers Grove 115,731,Democrat,2,
DuPAGE,Downers Grove 115,731,Democrat,18,
DuPAGE,Downers Grove 115,731,Democrat,8,
DuPAGE,Downers Grove 115,731,Democrat,15,
DuPAGE,Downers Grove 115,731,Democrat,0,
DuPAGE,Downers Grove 115,731,Democrat,34,
DuPAGE,Downers Grove 115,731,Democrat,10,
DuPAGE,Downers Grove 115,731,Democrat,1,
DuPAGE,Downers Grove 115,731,Democrat,0,
DuPAGE,Downers Grove 115,731,Democrat,6,
DuPAGE,Downers Grove 121,599,Democrat,13,
DuPAGE,Downers Grove 121,599,Democrat,13,
DuPAGE,Downers Grove 121,599,Democrat,3,
DuPAGE,Downers Grove 121,599,Democrat,15,
DuPAGE,Downers Grove 121,599,Democrat,0,
DuPAGE,Downers Grove 121,599,Democrat,48,
DuPAGE,Downers Grove 121,599,Democrat,9,
DuPAGE,Downers Grove 121,599,Democrat,0,
DuPAGE,Downers Grove 121,599,Democrat,25,
DuPAGE,Downers Grove 121,599,Democrat,0,
DuPAGE,Milton 110,713,Democrat,25,
DuPAGE,Milton 110,713,Democrat,12,
DuPAGE,Milton 110,713,Democrat,33,
DuPAGE,Milton 110,713,Democrat,6,
DuPAGE,York 122,715,Democrat,0,
DuPAGE,York 122,715,Democrat,0,
DuPAGE,York 122,715,Democrat,2,
DuPAGE,York 122,715,Democrat,5,
DuPAGE,York 122,715,Democrat,8,
DuPAGE,York 122,715,Democrat,1,
DuPAGE,York 122,715,Democrat,4,
DuPAGE,York 122,715,Democrat,0,
DuPAGE,York 122,715,Democrat,12,
DuPAGE,York 122,715,Democrat,3,
DuPAGE,Lisle 4,837,Democrat,16,
DuPAGE,Lisle 4,837,Democrat,2,
DuPAGE,Lisle 4,837,Democrat,4,
DuPAGE,Lisle 4,837,Democrat,42,
DuPAGE,Lisle 4,837,Democrat,5,
DuPAGE,Lisle 4,837,Democrat,1,
DuPAGE,Lisle 4,837,Democrat,0,
DuPAGE,Lisle 4,837,Democrat,5,
DuPAGE,Lisle 4,837,Democrat,45,
DuPAGE,Lisle 4,837,Democrat,24,
DuPAGE,Lisle 59,867,Democrat,18,
DuPAGE,Lisle 59,867,Democrat,27,
DuPAGE,Lisle 59,867,Democrat,0,
DuPAGE,York 130,603,Republican,0,
DuPAGE,York 130,603,Republican,14,
DuPAGE,York 130,603,Republican,0,
DuPAGE,Lisle 106,424,Republican,43,
DuPAGE,Lisle 106,424,Republican,5,
DuPAGE,Lisle 106,424,Republican,0,
DuPAGE,Lisle 106,424,Republican,0,
DuPAGE,Lisle 115,714,Republican,90,
DuPAGE,Lisle 115,714,Republican,0,
DuPAGE,Lisle 115,714,Republican,29,
DuPAGE,Lisle 115,714,Republican,0,
DuPAGE,Downers Grove 2,729,Republican,89,
DuPAGE,Downers Grove 2,729,Republican,22,
DuPAGE,Downers Grove 2,729,Republican,0,
DuPAGE,Downers Grove 2,729,Republican,0,
DuPAGE,Lisle 59,867,Democrat,28,
DuPAGE,Lisle 59,867,Democrat,42,
DuPAGE,Lisle 59,867,Democrat,0,
DuPAGE,Lisle 59,867,Democrat,19,
DuPAGE,Lisle 59,867,Democrat,3,
DuPAGE,Lisle 59,867,Democrat,1,
DuPAGE,Lisle 59,867,Democrat,10,
DuPAGE,Lisle 114,762,Democrat,6,
DuPAGE,Lisle 114,762,Democrat,20,
DuPAGE,Lisle 114,762,Democrat,3,
DuPAGE,Lisle 114,762,Democrat,2,
DuPAGE,Lisle 114,762,Democrat,0,
DuPAGE,Lisle 114,762,Democrat,7,
DuPAGE,Lisle 114,762,Democrat,0,
DuPAGE,Lisle 114,762,Democrat,7,
DuPAGE,Lisle 114,762,Democrat,20,
DuPAGE,Lisle 114,762,Democrat,5,
DuPAGE,Milton 79,827,Democrat,2,
DuPAGE,Milton 79,827,Democrat,0,
DuPAGE,Milton 79,827,Democrat,17,
DuPAGE,Milton 79,827,Democrat,1,
DuPAGE,Milton 79,827,Democrat,1,
DuPAGE,York 18,677,Democrat,7,
DuPAGE,York 18,677,Democrat,30,
DuPAGE,York 18,677,Democrat,9,
DuPAGE,York 18,677,Democrat,5,
DuPAGE,York 18,677,Democrat,6,
DuPAGE,York 18,677,Democrat,0,
DuPAGE,York 18,677,Democrat,0,
DuPAGE,York 18,677,Democrat,40,
DuPAGE,York 18,677,Democrat,10,
DuPAGE,York 18,677,Democrat,13,
DuPAGE,Naperville 26,480,Democrat,0,
DuPAGE,Naperville 26,480,Democrat,16,
DuPAGE,Naperville 26,480,Democrat,0,
DuPAGE,Naperville 26,480,Democrat,2,
DuPAGE,Naperville 26,480,Democrat,0,
DuPAGE,Naperville 26,480,Democrat,3,
DuPAGE,Naperville 26,480,Democrat,29,
DuPAGE,Naperville 26,480,Democrat,9,
DuPAGE,Naperville 26,480,Democrat,0,
DuPAGE,Naperville 26,480,Democrat,26,
DuPAGE,Lisle 38,799,Democrat,22,
DuPAGE,Lisle 38,799,Democrat,0,
DuPAGE,Lisle 38,799,Democrat,0,
DuPAGE,Lisle 38,799,Democrat,8,
DuPAGE,Lisle 38,799,Democrat,15,
DuPAGE,Lisle 38,799,Democrat,13,
DuPAGE,Lisle 38,799,Democrat,1,
DuPAGE,Lisle 38,799,Democrat,28,
DuPAGE,Lisle 38,799,Democrat,38,
DuPAGE,Lisle 38,799,Democrat,5,
DuPAGE,Downers Grove 47,447,Democrat,6,
DuPAGE,Downers Grove 47,447,Democrat,10,
DuPAGE,Downers Grove 47,447,Democrat,0,
DuPAGE,Downers Grove 47,447,Democrat,3,
DuPAGE,Downers Grove 47,447,Democrat,8,
DuPAGE,Downers Grove 47,447,Democrat,3,
DuPAGE,Downers Grove 47,447,Democrat,0,
DuPAGE,Downers Grove 47,447,Democrat,36,
DuPAGE,Downers Grove 47,447,Democrat,7,
DuPAGE,Downers Grove 47,447,Democrat,2,
DuPAGE,Milton 26,962,Democrat,18,
DuPAGE,Milton 26,962,Democrat,0,
DuPAGE,Milton 26,962,Democrat,5,
DuPAGE,Milton 26,962,Democrat,0,
DuPAGE,Milton 26,962,Democrat,13,
DuPAGE,Milton 87,752,Democrat,22,
DuPAGE,Milton 87,752,Democrat,3,
DuPAGE,Milton 87,752,Democrat,8,
DuPAGE,Milton 87,752,Democrat,3,
DuPAGE,Milton 87,752,Democrat,0,
DuPAGE,Milton 87,752,Democrat,0,
DuPAGE,Milton 87,752,Democrat,21,
DuPAGE,Milton 87,752,Democrat,13,
DuPAGE,Milton 87,752,Democrat,0,
DuPAGE,Milton 87,752,Democrat,24,
DuPAGE,York 93,479,Democrat,0,
DuPAGE,York 93,479,Democrat,17,
DuPAGE,York 93,479,Democrat,2,
DuPAGE,York 93,479,Democrat,11,
DuPAGE,York 93,479,Democrat,1,
DuPAGE,York 93,479,Democrat,2,
DuPAGE,York 93,479,Democrat,17,
DuPAGE,York 93,479,Democrat,3,
DuPAGE,York 93,479,Democrat,0,
